[2021-07-20 15:24:07,591] [INFO] [werkzeug] [_internal:225] -  * Restarting with stat
[2021-07-21 11:09:15,524] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:09:15] "[36mGET /static/profile_pics/34041085aa362bc2.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:09:15,548] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:09:15] "[36mGET /static/profile_pics/d67173f5915b77d1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:09:15,549] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:09:15] "[36mGET /static/profile_pics/cb1b6a9b6111cc13.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:09:15,551] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:09:15] "[36mGET /static/profile_pics/389ab98c100aa5ac.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:09:15,552] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:09:15] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:09:15,557] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:09:15] "[36mGET /static/profile_pics/b5ddf7ba89addeba.png HTTP/1.1[0m" 304 -
[2021-07-21 11:09:15,560] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:09:15] "[36mGET /static/profile_pics/533066db576560e1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:09:15,568] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:09:15] "[36mGET /static/profile_pics/92b1f94023edc883.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:27:28,759] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:27:28] "GET /post/5 HTTP/1.1" 200 -
[2021-07-21 11:27:28,790] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:27:28] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-21 11:27:28,792] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:27:28] "[36mGET /static/profile_pics/34041085aa362bc2.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:27:28,812] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:27:28] "[36mGET /static/profile_pics/d67173f5915b77d1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:29:38,429] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:29:38] "GET /about HTTP/1.1" 200 -
[2021-07-21 11:29:38,463] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:29:38] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-21 11:29:56,770] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:29:56] "GET /post/5 HTTP/1.1" 200 -
[2021-07-21 11:29:56,802] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:29:56] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-21 11:29:56,805] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:29:56] "[36mGET /static/profile_pics/34041085aa362bc2.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:29:56,821] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:29:56] "[36mGET /static/profile_pics/d67173f5915b77d1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:33:38,535] [DEBUG] [flaskblog] [routes:22] - index without searching returned 5 posts
[2021-07-21 11:33:38,561] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:33:38] "GET / HTTP/1.1" 200 -
[2021-07-21 11:33:38,597] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:33:38] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-21 11:33:38,600] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:33:38] "[36mGET /static/profile_pics/34041085aa362bc2.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:33:38,635] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:33:38] "[36mGET /static/profile_pics/d67173f5915b77d1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:33:38,641] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:33:38] "[36mGET /static/profile_pics/cb1b6a9b6111cc13.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:33:38,650] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:33:38] "[36mGET /static/profile_pics/389ab98c100aa5ac.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:33:38,652] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:33:38] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:33:38,659] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:33:38] "[36mGET /static/profile_pics/b5ddf7ba89addeba.png HTTP/1.1[0m" 304 -
[2021-07-21 11:33:38,662] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:33:38] "[36mGET /static/profile_pics/533066db576560e1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:33:38,665] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:33:38] "[36mGET /static/profile_pics/92b1f94023edc883.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:34:56,264] [DEBUG] [flaskblog] [routes:22] - index without searching returned 5 posts
[2021-07-21 11:34:56,277] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:34:56] "GET / HTTP/1.1" 200 -
[2021-07-21 11:34:56,313] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:34:56] "GET /static/main.css HTTP/1.1" 200 -
[2021-07-21 11:34:56,337] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:34:56] "[36mGET /static/profile_pics/34041085aa362bc2.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:34:56,342] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:34:56] "[36mGET /static/profile_pics/d67173f5915b77d1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:34:56,350] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:34:56] "[36mGET /static/profile_pics/cb1b6a9b6111cc13.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:34:56,355] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:34:56] "[36mGET /static/profile_pics/389ab98c100aa5ac.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:34:56,356] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:34:56] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:34:56,371] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:34:56] "[36mGET /static/profile_pics/b5ddf7ba89addeba.png HTTP/1.1[0m" 304 -
[2021-07-21 11:34:56,373] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:34:56] "[36mGET /static/profile_pics/92b1f94023edc883.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:34:56,373] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:34:56] "[36mGET /static/profile_pics/533066db576560e1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:34:57,723] [DEBUG] [flaskblog] [routes:22] - index without searching returned 5 posts
[2021-07-21 11:34:57,734] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:34:57] "GET / HTTP/1.1" 200 -
[2021-07-21 11:34:58,276] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:34:58] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-21 11:34:58,279] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:34:58] "[36mGET /static/profile_pics/34041085aa362bc2.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:34:58,304] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:34:58] "[36mGET /static/profile_pics/d67173f5915b77d1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:34:58,308] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:34:58] "[36mGET /static/profile_pics/cb1b6a9b6111cc13.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:34:58,312] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:34:58] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:34:58,313] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:34:58] "[36mGET /static/profile_pics/389ab98c100aa5ac.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:34:58,325] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:34:58] "[36mGET /static/profile_pics/533066db576560e1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:34:58,326] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:34:58] "[36mGET /static/profile_pics/b5ddf7ba89addeba.png HTTP/1.1[0m" 304 -
[2021-07-21 11:34:58,336] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:34:58] "[36mGET /static/profile_pics/92b1f94023edc883.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:35:53,658] [DEBUG] [flaskblog] [routes:22] - index without searching returned 5 posts
[2021-07-21 11:35:53,670] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:35:53] "GET / HTTP/1.1" 200 -
[2021-07-21 11:35:53,706] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:35:53] "GET /static/main.css HTTP/1.1" 200 -
[2021-07-21 11:35:53,711] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:35:53] "[36mGET /static/profile_pics/34041085aa362bc2.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:35:53,737] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:35:53] "[36mGET /static/profile_pics/d67173f5915b77d1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:35:53,739] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:35:53] "[36mGET /static/profile_pics/cb1b6a9b6111cc13.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:35:53,740] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:35:53] "[36mGET /static/profile_pics/389ab98c100aa5ac.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:35:53,745] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:35:53] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:35:53,753] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:35:53] "[36mGET /static/profile_pics/b5ddf7ba89addeba.png HTTP/1.1[0m" 304 -
[2021-07-21 11:35:53,763] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:35:53] "[36mGET /static/profile_pics/533066db576560e1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:35:53,765] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:35:53] "[36mGET /static/profile_pics/92b1f94023edc883.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:01,340] [DEBUG] [flaskblog] [routes:22] - index without searching returned 5 posts
[2021-07-21 11:36:01,349] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:01] "GET / HTTP/1.1" 200 -
[2021-07-21 11:36:01,378] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:01] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-21 11:36:01,380] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:01] "[36mGET /static/profile_pics/34041085aa362bc2.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:01,403] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:01] "[36mGET /static/profile_pics/d67173f5915b77d1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:01,405] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:01] "[36mGET /static/profile_pics/cb1b6a9b6111cc13.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:01,410] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:01] "[36mGET /static/profile_pics/389ab98c100aa5ac.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:01,410] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:01] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:01,417] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:01] "[36mGET /static/profile_pics/b5ddf7ba89addeba.png HTTP/1.1[0m" 304 -
[2021-07-21 11:36:01,420] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:01] "[36mGET /static/profile_pics/533066db576560e1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:01,437] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:01] "[36mGET /static/profile_pics/92b1f94023edc883.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:04,676] [DEBUG] [flaskblog] [routes:22] - index without searching returned 5 posts
[2021-07-21 11:36:04,686] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:04] "GET / HTTP/1.1" 200 -
[2021-07-21 11:36:04,713] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:04] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-21 11:36:04,714] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:04] "[36mGET /static/profile_pics/34041085aa362bc2.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:04,745] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:04] "[36mGET /static/profile_pics/d67173f5915b77d1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:04,745] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:04] "[36mGET /static/profile_pics/cb1b6a9b6111cc13.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:04,748] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:04] "[36mGET /static/profile_pics/389ab98c100aa5ac.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:04,751] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:04] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:04,757] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:04] "[36mGET /static/profile_pics/b5ddf7ba89addeba.png HTTP/1.1[0m" 304 -
[2021-07-21 11:36:04,765] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:04] "[36mGET /static/profile_pics/533066db576560e1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:04,770] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:04] "[36mGET /static/profile_pics/92b1f94023edc883.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:05,834] [DEBUG] [flaskblog] [routes:22] - index without searching returned 5 posts
[2021-07-21 11:36:05,845] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:05] "GET / HTTP/1.1" 200 -
[2021-07-21 11:36:06,739] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:06] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-21 11:36:06,744] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:06] "[36mGET /static/profile_pics/34041085aa362bc2.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:06,764] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:06] "[36mGET /static/profile_pics/cb1b6a9b6111cc13.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:06,767] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:06] "[36mGET /static/profile_pics/d67173f5915b77d1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:06,773] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:06] "[36mGET /static/profile_pics/389ab98c100aa5ac.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:06,781] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:06] "[36mGET /static/profile_pics/b5ddf7ba89addeba.png HTTP/1.1[0m" 304 -
[2021-07-21 11:36:06,784] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:06] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:06,786] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:06] "[36mGET /static/profile_pics/533066db576560e1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:06,793] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:06] "[36mGET /static/profile_pics/92b1f94023edc883.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:38,950] [DEBUG] [flaskblog] [routes:22] - index without searching returned 5 posts
[2021-07-21 11:36:38,964] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:38] "GET / HTTP/1.1" 200 -
[2021-07-21 11:36:39,008] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:39] "GET /static/main.css HTTP/1.1" 200 -
[2021-07-21 11:36:39,022] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:39] "[36mGET /static/profile_pics/34041085aa362bc2.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:39,053] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:39] "[36mGET /static/profile_pics/d67173f5915b77d1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:39,066] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:39] "[36mGET /static/profile_pics/cb1b6a9b6111cc13.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:39,074] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:39] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:39,077] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:39] "[36mGET /static/profile_pics/389ab98c100aa5ac.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:39,083] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:39] "[36mGET /static/profile_pics/b5ddf7ba89addeba.png HTTP/1.1[0m" 304 -
[2021-07-21 11:36:39,091] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:39] "[36mGET /static/profile_pics/533066db576560e1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:36:39,097] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:36:39] "[36mGET /static/profile_pics/92b1f94023edc883.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:37:03,113] [DEBUG] [flaskblog] [routes:22] - index without searching returned 5 posts
[2021-07-21 11:37:03,130] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:37:03] "GET / HTTP/1.1" 200 -
[2021-07-21 11:37:03,173] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:37:03] "GET /static/main.css HTTP/1.1" 200 -
[2021-07-21 11:37:03,178] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:37:03] "[36mGET /static/profile_pics/34041085aa362bc2.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:37:03,197] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:37:03] "[36mGET /static/profile_pics/d67173f5915b77d1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:37:03,202] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:37:03] "[36mGET /static/profile_pics/cb1b6a9b6111cc13.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:37:03,212] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:37:03] "[36mGET /static/profile_pics/389ab98c100aa5ac.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:37:03,215] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:37:03] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:37:03,219] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:37:03] "[36mGET /static/profile_pics/b5ddf7ba89addeba.png HTTP/1.1[0m" 304 -
[2021-07-21 11:37:03,227] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:37:03] "[36mGET /static/profile_pics/533066db576560e1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:37:03,229] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:37:03] "[36mGET /static/profile_pics/92b1f94023edc883.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:37:07,033] [DEBUG] [flaskblog] [routes:22] - index without searching returned 5 posts
[2021-07-21 11:37:07,044] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:37:07] "GET / HTTP/1.1" 200 -
[2021-07-21 11:37:07,077] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:37:07] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-21 11:37:07,079] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:37:07] "[36mGET /static/profile_pics/34041085aa362bc2.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:37:07,101] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:37:07] "[36mGET /static/profile_pics/d67173f5915b77d1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:37:07,104] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:37:07] "[36mGET /static/profile_pics/cb1b6a9b6111cc13.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:37:07,109] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:37:07] "[36mGET /static/profile_pics/389ab98c100aa5ac.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:37:07,115] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:37:07] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:37:07,119] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:37:07] "[36mGET /static/profile_pics/b5ddf7ba89addeba.png HTTP/1.1[0m" 304 -
[2021-07-21 11:37:07,125] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:37:07] "[36mGET /static/profile_pics/533066db576560e1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:37:07,132] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:37:07] "[36mGET /static/profile_pics/92b1f94023edc883.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:38:16,796] [DEBUG] [flaskblog] [routes:22] - index without searching returned 5 posts
[2021-07-21 11:38:16,812] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:38:16] "GET / HTTP/1.1" 200 -
[2021-07-21 11:38:16,858] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:38:16] "GET /static/main.css HTTP/1.1" 200 -
[2021-07-21 11:38:16,868] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:38:16] "[36mGET /static/profile_pics/34041085aa362bc2.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:38:16,905] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:38:16] "[36mGET /static/profile_pics/d67173f5915b77d1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:38:16,910] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:38:16] "[36mGET /static/profile_pics/cb1b6a9b6111cc13.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:38:16,920] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:38:16] "[36mGET /static/profile_pics/389ab98c100aa5ac.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:38:16,921] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:38:16] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:38:16,927] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:38:16] "[36mGET /static/profile_pics/b5ddf7ba89addeba.png HTTP/1.1[0m" 304 -
[2021-07-21 11:38:16,938] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:38:16] "[36mGET /static/profile_pics/533066db576560e1.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:38:16,940] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:38:16] "[36mGET /static/profile_pics/92b1f94023edc883.jpg HTTP/1.1[0m" 304 -
[2021-07-21 11:38:20,644] [DEBUG] [flaskblog] [routes:22] - index without searching returned 5 posts
[2021-07-21 11:38:20,654] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:38:20] "GET / HTTP/1.1" 200 -
[2021-07-21 11:38:20,681] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 11:38:20] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
